book_number,title,author,language,genres,plain_text_url
56896,Tom Thatcher's Fortune,"Alger, Horatio, Jr., 1832-1899",English,"['American Literature', 'Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/56896.txt.utf-8
56902,The Soul Scar: A Craig Kennedy Scientific Mystery Novel,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936",English,"['American Literature', 'Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/56902.txt.utf-8
56914,The Book of Elves and Fairies for Story-Telling and Reading Aloud and for the Children's Own Reading,"Olcott, Frances Jenkins, 1872-1963",English,"['Mythology, Legends & Folklore', 'Short Stories', 'Children & Young Adult Reading']",https://www.gutenberg.org/ebooks/56914.txt.utf-8
56921,"Pierrot, Dog of Belgium","Dyer, Walter A. (Walter Alden), 1878-1943",English,"['Historical Novels', 'Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/56921.txt.utf-8
56925,"Deadlock: Pilgrimage, Volume 6","Richardson, Dorothy M. (Dorothy Miller), 1873-1957",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/56925.txt.utf-8
56926,"Robin HoodA collection of all the ancient poems, songs, and ballads, now extant, relative to that celebrated English outlaw. To which are prefixed historical anecdotes of his life.",Author not found,English,"['Mythology, Legends & Folklore', 'British Literature']",https://www.gutenberg.org/ebooks/56926.txt.utf-8
56929,Pictures of Hellas: Five Tales of Ancient Greece,"Mariager, Peder, 1827-1894",English,"['Historical Novels', 'Mythology, Legends & Folklore']",https://www.gutenberg.org/ebooks/56929.txt.utf-8
56932,Peter Paragon: A Tale of Youth,"Palmer, John, 1885-1944",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/56932.txt.utf-8
56933,The Village Champion,"Stoddard, William O., 1835-1925",English,"['American Literature', 'Adventure', 'Novels']",https://www.gutenberg.org/ebooks/56933.txt.utf-8
56935,First Love: A Novel. Vol. 3 of 3,"Loudon, Mrs. (Margracia)",English,"['Romance', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/56935.txt.utf-8
56945,The Yellow Typhoon,"MacGrath, Harold, 1871-1932",English,"['Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/56945.txt.utf-8
56948,An Autumn Sowing,"Benson, E. F. (Edward Frederic), 1867-1940",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/56948.txt.utf-8
56949,"The Humour of AmericaSelected, with an Introduction and Index of American Humorists",Author not found,English,"['American Literature', 'Humour']",https://www.gutenberg.org/ebooks/56949.txt.utf-8
56950,"Uncle Wiggily's Squirt Gun; Or, Jack Frost Icicle MakerAnd, Uncle Wiggily's Queer Umbrellas, also, Uncle Wiggily's Lemonade Stand","Garis, Howard Roger, 1873-1962",English,"['Adventure', 'Children & Young Adult Reading']",https://www.gutenberg.org/ebooks/56950.txt.utf-8
56960,The Midnight Guest: A Detective Story,"White, Fred M. (Fred Merrick), 1859-1935",English,"['Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/56960.txt.utf-8
56961,The Red House on Rowan Street,"Long, Lily A. (Lily Augusta), 1862-1927",English,['Novels'],https://www.gutenberg.org/ebooks/56961.txt.utf-8
56963,Fun o' the Forge: Stories,"O'Higgins, Brian, 1882-1963",English,"['Short Stories', 'Humour']",https://www.gutenberg.org/ebooks/56963.txt.utf-8
56965,The Wheels of Time,"Barclay, Florence L. (Florence Louisa), 1862-1921",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/56965.txt.utf-8
56970,Mrs. Farrell,"Howells, William Dean, 1837-1920",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/56970.txt.utf-8
56971,Patroon van Volkenberg :  A tale of old Manhattan in the year sixteen hundred & ninety-nine,"Stephenson, Henry Thew, 1870-1957",English,"['American Literature', 'Historical Novels', 'Adventure', 'Novels']",https://www.gutenberg.org/ebooks/56971.txt.utf-8
56972,Light Ahead for the Negro,"Johnson, Edward A. (Edward Austin), 1860-1944",English,"['American Literature', 'Science-Fiction & Fantasy', 'Novels']",https://www.gutenberg.org/ebooks/56972.txt.utf-8
56973,"Adrift in the City; or, Oliver Conrad's Plucky Fight","Alger, Horatio, Jr., 1832-1899",English,"['American Literature', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/56973.txt.utf-8
56975,Thoth: A Romance,"Nicholson, J. Shield (Joseph Shield), 1850-1927",English,"['Science-Fiction & Fantasy', 'Novels']",https://www.gutenberg.org/ebooks/56975.txt.utf-8
56976,The Bondman: A Story of the Times of Wat Tyler,"O'Neill, Mrs.",English,"['Historical Novels', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/56976.txt.utf-8
56984,Sussex Gorse: The Story of a Fight,"Kaye-Smith, Sheila, 1887-1956",English,"['Historical Novels', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/56984.txt.utf-8
56986,"The Babe, B.A. : being the uneventful history of a young gentleman at Cambridge University","Benson, E. F. (Edward Frederic), 1867-1940",English,"['Humour', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/56986.txt.utf-8
56987,Money (L'Argent),"Zola, Émile, 1840-1902",English,"['Novels', 'French Literature']",https://www.gutenberg.org/ebooks/56987.txt.utf-8
56988,Franciscus ColumnaThe Last Novella of Charles Nodier,"Nodier, Charles, 1780-1844",English,"['Historical Novels', 'Novels', 'French Literature']",https://www.gutenberg.org/ebooks/56988.txt.utf-8
56992,"Stephen H. Branch's Alligator, Vol. 1 no. 14, July 24, 1858","Branch, Stephen H., 1813-",English,"['American Literature', 'Humour', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/56992.txt.utf-8
56999,Jack Chanty: A Story of Athabasca,"Footner, Hulbert, 1879-1944",English,"['Romance', 'Historical Novels', 'Adventure', 'Novels']",https://www.gutenberg.org/ebooks/56999.txt.utf-8
57000,"The Boy Aeronauts' Club; or, Flying for Fun","Sayler, H. L. (Harry Lincoln), 1863-1913",English,"['Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/57000.txt.utf-8
57002,The Challoners,"Benson, E. F. (Edward Frederic), 1867-1940",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/57002.txt.utf-8
57006,The Freaks of Mayfair,"Benson, E. F. (Edward Frederic), 1867-1940",English,"['Humour', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/57006.txt.utf-8
57008,The Haunted HangarSky Scouts/Air Mystery series #3,"Powell, Van",English,"['Adventure', 'Children & Young Adult Reading', 'Crime, Thrillers and Mystery', 'Novels']",https://www.gutenberg.org/ebooks/57008.txt.utf-8
57015,"The Girl's Own Paper, Vol. XX. No. 1001, March 4, 1899",Various,English,"['Historical Novels', 'Children & Young Adult Reading', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/57015.txt.utf-8
57017,The heritage of unrest,"Overton, Gwendolen, 1876-",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/57017.txt.utf-8
57034,"Captain Billy's Whiz Bang, Vol. II. No. 19, April, 1921America's Magazine of Wit, Humor and Filosophy",Various,English,['Humour'],https://www.gutenberg.org/ebooks/57034.txt.utf-8
57036,"A Slav Soul, and Other Stories","Kuprin, A. I. (Aleksandr Ivanovich), 1870-1938",English,"['Short Stories', 'Russian Literature']",https://www.gutenberg.org/ebooks/57036.txt.utf-8
57038,The Monomaniac (La bête humaine),"Zola, Émile, 1840-1902",English,"['Novels', 'Crime, Thrillers and Mystery', 'French Literature']",https://www.gutenberg.org/ebooks/57038.txt.utf-8
57039,"Prince Rupert, the Buccaneer","Hyne, Charles John Cutcliffe Wright, 1866-1944",English,"['Historical Novels', 'Adventure']",https://www.gutenberg.org/ebooks/57039.txt.utf-8
57045,"The Knights of England, France, and Scotland","Herbert, Henry William, 1807-1858",English,"['Historical Novels', 'French Literature', 'British Literature']",https://www.gutenberg.org/ebooks/57045.txt.utf-8
57046,The Pool of Stars,"Meigs, Cornelia, 1884-1973",English,"['American Literature', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/57046.txt.utf-8
57047,"Captain Billy's Whiz Bang, Vol. 2, No. 20, May, 1921America's Magazine of Wit, Humor and Filosophy",Various,English,['Humour'],https://www.gutenberg.org/ebooks/57047.txt.utf-8
57050,Stavrogin's Confession and The Plan of The Life of a Great SinnerWith Introductory and Explanatory Notes,"Dostoyevsky, Fyodor, 1821-1881",English,"['Novels', 'Russian Literature']",https://www.gutenberg.org/ebooks/57050.txt.utf-8
57066,The Corner House,"White, Fred M. (Fred Merrick), 1859-1935",English,"['Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/57066.txt.utf-8
57072,Autobiography of a Child,"Lynch, Hannah, 1859-1904",English,"['Novels', 'Biographies', 'British Literature']",https://www.gutenberg.org/ebooks/57072.txt.utf-8
57086,A Strange World: A Novel. Volume 1 (of 3),"Braddon, M. E. (Mary Elizabeth), 1835-1915",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/57086.txt.utf-8
57087,A Strange World: A Novel. Volume 3 (of 3),"Braddon, M. E. (Mary Elizabeth), 1835-1915",English,"['Historical Novels', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/57087.txt.utf-8
57088,The Owl Taxi,"Footner, Hulbert, 1879-1944",English,"['American Literature', 'Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/57088.txt.utf-8
57099,Miss Crespigny,"Burnett, Frances Hodgson, 1849-1924",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/57099.txt.utf-8
57100,The Clue of the Gold Coin,"Wells, Helen, 1910-1986",English,"['American Literature', 'Adventure', 'Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/57100.txt.utf-8
57101,Mary Louise at Dorfield,"Sampson, Emma Speed, 1868-1947",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/57101.txt.utf-8
57113,"Red Cloud, the Solitary Sioux: A Story of the Great Prairie","Butler, William Francis, Sir, 1838-1910",English,"['Historical Novels', 'Adventure']",https://www.gutenberg.org/ebooks/57113.txt.utf-8
57137,"Barry Wynn; Or, The Adventures of a Page Boy in the United States Congress","Barton, George, 1866-1940",English,"['American Literature', 'Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/57137.txt.utf-8
57138,Ramshackle House,"Footner, Hulbert, 1879-1944",English,"['American Literature', 'Romance', 'Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/57138.txt.utf-8
57139,The Sealed Valley,"Footner, Hulbert, 1879-1944",English,"['Adventure', 'Novels']",https://www.gutenberg.org/ebooks/57139.txt.utf-8
57147,Scott Burton and the Timber Thieves,"Cheyney, Edward G. (Edward Gheen), 1878-1950",English,"['Adventure', 'Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/57147.txt.utf-8
57149,The Camp Fire Girls at Driftwood Heights,"Sanderson, Margaret Love",English,"['American Literature', 'Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/57149.txt.utf-8
57154,Girls of the Morning-Glory Camp Fire,"Hornibrook, Isabel, 1859-1952",English,"['Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/57154.txt.utf-8
57158,The Puppet Show of Memory,"Baring, Maurice, 1874-1945",English,"['Biographies', 'British Literature']",https://www.gutenberg.org/ebooks/57158.txt.utf-8
57165,Mark Tidd: His Adventures and Strategies,"Kelland, Clarence Budington, 1881-1964",English,"['American Literature', 'Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/57165.txt.utf-8
57166,Just a girl,"Garvice, Charles, 1850-1920",English,['Novels'],https://www.gutenberg.org/ebooks/57166.txt.utf-8
57167,My Japanese Wife: A Japanese Idyl,"Holland, Clive, 1866-1959",English,"['Romance', 'Novels']",https://www.gutenberg.org/ebooks/57167.txt.utf-8
57171,"The Camp Fire Girls; Or, The Secret of an Old Mill","Garis, Howard Roger, 1873-1962",English,"['Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/57171.txt.utf-8
57172,Life and Adventures of Frances Namon SorchoThe Only Woman Deep Sea Diver in the World,Captain Louis Sorcho Great Deep Sea Diving Co.,English,"['Adventure', 'Biographies']",https://www.gutenberg.org/ebooks/57172.txt.utf-8
57173,A Yankee Girl at Shiloh,"Curtis, Alice Turner, 1860-1958",English,"['American Literature', 'Historical Novels', 'Children & Young Adult Reading']",https://www.gutenberg.org/ebooks/57173.txt.utf-8
57194,Scott Burton on the Range,"Cheyney, Edward G. (Edward Gheen), 1878-1950",English,"['American Literature', 'Adventure', 'Novels']",https://www.gutenberg.org/ebooks/57194.txt.utf-8
57195,"A Son of Mars, volume 1","Griffiths, Arthur, 1838-1908",English,"['Novels', 'British Literature']",https://www.gutenberg.org/ebooks/57195.txt.utf-8
57196,"A Son of Mars, volume 2","Griffiths, Arthur, 1838-1908",English,"['Historical Novels', 'Novels']",https://www.gutenberg.org/ebooks/57196.txt.utf-8
57197,Mark Tidd in the Backwoods,"Kelland, Clarence Budington, 1881-1964",English,"['American Literature', 'Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/57197.txt.utf-8
57199,Mark Tidd's Citadel,"Kelland, Clarence Budington, 1881-1964",English,"['Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/57199.txt.utf-8
57203,Left to Themselves: Being the Ordeal of Philip and Gerald,"Prime-Stevenson, Edward, 1858-1942",English,"['Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/57203.txt.utf-8
57205,The Little Black Princess: A True Tale of Life in the Never-Never Land,"Gunn, Jeannie, 1870-1961",English,"['Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/57205.txt.utf-8
57210,The Substitute Millionaire,"Footner, Hulbert, 1879-1944",English,"['American Literature', 'Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/57210.txt.utf-8
57223,Airplane Boys Discover the Secrets of Cuzco,"Craine, E. J. (Edith Janice), 1881-",English,"['Adventure', 'Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/57223.txt.utf-8
57224,The Mystery of Seal Islands,"Bardwell, Harrison, 1881-",English,"['Adventure', 'Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/57224.txt.utf-8
57229,"Mark Tidd, Manufacturer","Kelland, Clarence Budington, 1881-1964",English,"['American Literature', 'Children & Young Adult Reading', 'Adventure', 'Humour', 'Novels']",https://www.gutenberg.org/ebooks/57229.txt.utf-8
57230,The Golden Boys Along the River Allagash,"Wyman, L. P. (Levi Parker), 1873-1950",English,"['Adventure', 'Novels']",https://www.gutenberg.org/ebooks/57230.txt.utf-8
57236,Thieves' Wit: An Everyday Detective Story,"Footner, Hulbert, 1879-1944",English,"['Novels', 'Crime, Thrillers and Mystery']",https://www.gutenberg.org/ebooks/57236.txt.utf-8
57242,"The Treasure of the ""San Philipo""","Westerman, Percy F. (Percy Francis), 1876-1959",English,"['Historical Novels', 'Adventure', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/57242.txt.utf-8
57244,The Lost Explorers: A Story of the Trackless Desert,"MacDonald, Alexander, 1878-1939",English,"['Adventure', 'Novels']",https://www.gutenberg.org/ebooks/57244.txt.utf-8
57249,"My Queen: A Weekly Journal for Young Women. Issue 1. September 29, 1900.From Farm to Fortune; or Only a Farmer's Daughter","Sheldon, Lurana, 1862-1945",English,"['Children & Young Adult Reading', 'Novels']",https://www.gutenberg.org/ebooks/57249.txt.utf-8
57254,"""Good-Morning, Rosamond!""","Skinner, Constance Lindsay, 1882-1939",English,['Novels'],https://www.gutenberg.org/ebooks/57254.txt.utf-8
57265,"The Rāmāyana, Volume 1. Bālakāndam and Ayodhyākāndam",Author not found,English,"['Mythology, Legends & Folklore']",https://www.gutenberg.org/ebooks/57265.txt.utf-8
57274,"My Queen: A Weekly Journal for Young Women. Issue 2, October 6, 1900Marion Marlowe's Courage; or, A Brave Girl's Struggle for Life and Honor","Sheldon, Lurana, 1862-1945",English,"['Adventure', 'Novels', 'British Literature']",https://www.gutenberg.org/ebooks/57274.txt.utf-8
57275,The Juvenile Scrap-book for 1849A Christmas and New Year's present for young people,Author not found,English,"['Short Stories', 'Children & Young Adult Reading']",https://www.gutenberg.org/ebooks/57275.txt.utf-8
57276,Yellow Star: A Story of East and West,"Eastman, Elaine Goodale, 1863-1953",English,"['American Literature', 'Novels']",https://www.gutenberg.org/ebooks/57276.txt.utf-8
57277,A Dreamer's Tales,"Dunsany, Lord, 1878-1957",English,"['Science-Fiction & Fantasy', 'Short Stories', 'British Literature', 'Adventure']",https://www.gutenberg.org/ebooks/57277.txt.utf-8
